,MatchID,HomeTeam,AwayTeam,PlayersHome,PlayersAway
0,2019282,52747,52280,"[{'Index': 1, 'PlayerID': 250013997, 'BibNumber': '16', 'Role': 'Goalkeeper', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.9205709999999999, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.86819, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 2, 'PlayerID': 250011954, 'BibNumber': '2', 'Role': 'Defender', 'Attributes': ['Captain', 'Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.5070479999999999, 'Y': 0.25441199999999997}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.47847599999999996, 'Y': 0.28382399999999997}, 'LabelDirection': 'Up'}]}, {'Index': 3, 'PlayerID': 102092, 'BibNumber': '4', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.042476, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 4, 'PlayerID': 250064064, 'BibNumber': '5', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.5070479999999999, 'Y': -0.263824}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.47847599999999996, 'Y': -0.29323499999999997}, 'LabelDirection': 'Up'}]}, {'Index': 5, 'PlayerID': 250006200, 'BibNumber': '6', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.104381, 'Y': -0.616765}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.000381, 'Y': -0.43294099999999996}, 'LabelDirection': 'Up'}]}, {'Index': 6, 'PlayerID': 1905813, 'BibNumber': '9', 'Role': 'Forward', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.630667, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.630667, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 7, 'PlayerID': 1905153, 'BibNumber': '11', 'Role': 'Forward', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.630667, 'Y': -0.49176499999999995}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.630667, 'Y': -0.43294099999999996}, 'LabelDirection': 'Up'}]}, {'Index': 8, 'PlayerID': 103546, 'BibNumber': '14', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.630667, 'Y': 0.497059}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.630667, 'Y': 0.430882}, 'LabelDirection': 'Up'}]}, {'Index': 9, 'PlayerID': 60805, 'BibNumber': '17', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.44038099999999997, 'Y': 0.751176}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.38323799999999997, 'Y': 0.780588}, 'LabelDirection': 'Up'}]}, {'Index': 10, 'PlayerID': 250025875, 'BibNumber': '19', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.44038099999999997, 'Y': -0.7508819999999999}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.38323799999999997, 'Y': -0.721471}, 'LabelDirection': 'Up'}]}, {'Index': 11, 'PlayerID': 250053905, 'BibNumber': '25', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.104381, 'Y': 0.629412}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.000381, 'Y': 0.430882}, 'LabelDirection': 'Up'}]}, {'Index': 12, 'PlayerID': 1902188, 'BibNumber': '1', 'Role': 'Goalkeeper', 'Attributes': [], 'TacticalPositions': [{'Device': 'Print', 'PositionNormalized': {'X': -0.86819, 'Y': 0.004412}, 'LabelDirection': 'Up'}, {'Device': 'TV', 'PositionNormalized': {'X': -0.9205709999999999, 'Y': 0.002941}, 'LabelDirection': 'Up'}]}, {'Index': 13, 'PlayerID': 250064583, 'BibNumber': '3', 'Role': 'Defender', 'Attributes': [], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.44038099999999997, 'Y': 0.751176}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.38323799999999997, 'Y': 0.780588}, 'LabelDirection': 'Up'}]}, {'Index': 14, 'PlayerID': 250039525, 'BibNumber': '7', 'Role': 'Forward', 'Attributes': [], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.630667, 'Y': 0.497059}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.630667, 'Y': 0.430882}, 'LabelDirection': 'Up'}]}, {'Index': 15, 'PlayerID': 56451, 'BibNumber': '8', 'Role': 'Midfielder', 'Attributes': [], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.042476, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 16, 'PlayerID': 250015986, 'BibNumber': '10', 'Role': 'Midfielder', 'Attributes': [], 'TacticalPositions': []}, {'Index': 17, 'PlayerID': 250029318, 'BibNumber': '12', 'Role': 'Defender', 'Attributes': [], 'TacticalPositions': []}, {'Index': 18, 'PlayerID': 250016661, 'BibNumber': '22', 'Role': 'Forward', 'Attributes': [], 'TacticalPositions': []}]","[{'Index': 1, 'PlayerID': 250034526, 'BibNumber': '13', 'Role': 'Goalkeeper', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.9205709999999999, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.86819, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 2, 'PlayerID': 250018623, 'BibNumber': '6', 'Role': 'Defender', 'Attributes': ['Captain', 'Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.534476, 'Y': 0.25441199999999997}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.47847599999999996, 'Y': 0.28382399999999997}, 'LabelDirection': 'Up'}]}, {'Index': 3, 'PlayerID': 250003528, 'BibNumber': '7', 'Role': 'Forward', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.664, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.630667, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 4, 'PlayerID': 103697, 'BibNumber': '11', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.23657099999999998, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.266857, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 5, 'PlayerID': 250021048, 'BibNumber': '15', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.33181000000000005, 'Y': 0.596765}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.266857, 'Y': 0.780588}, 'LabelDirection': 'Up'}]}, {'Index': 6, 'PlayerID': 250064351, 'BibNumber': '17', 'Role': 'Forward', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.33181000000000005, 'Y': -0.5744119999999999}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.266857, 'Y': -0.721471}, 'LabelDirection': 'Up'}]}, {'Index': 7, 'PlayerID': 99092, 'BibNumber': '18', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.534476, 'Y': 0.751176}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.38323799999999997, 'Y': 0.780588}, 'LabelDirection': 'Up'}]}, {'Index': 8, 'PlayerID': 72644, 'BibNumber': '19', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.09981000000000001, 'Y': 0.335294}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': 0.320588}, 'LabelDirection': 'Up'}]}, {'Index': 9, 'PlayerID': 250007624, 'BibNumber': '20', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.534476, 'Y': -0.263824}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.47847599999999996, 'Y': -0.29323499999999997}, 'LabelDirection': 'Up'}]}, {'Index': 10, 'PlayerID': 250047082, 'BibNumber': '24', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.534476, 'Y': -0.7508819999999999}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.38323799999999997, 'Y': -0.721471}, 'LabelDirection': 'Up'}]}, {'Index': 11, 'PlayerID': 1909628, 'BibNumber': '34', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.09981000000000001, 'Y': -0.33735299999999996}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': -0.33735299999999996}, 'LabelDirection': 'Up'}]}, {'Index': 12, 'PlayerID': 49029, 'BibNumber': '33', 'Role': 'Goalkeeper', 'Attributes': [], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.9205709999999999, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.86819, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 13, 'PlayerID': 1905136, 'BibNumber': '3', 'Role': 'Defender', 'Attributes': [], 'TacticalPositions': []}, {'Index': 14, 'PlayerID': 250029815, 'BibNumber': '9', 'Role': 'Forward', 'Attributes': [], 'TacticalPositions': [{'Device': 'Print', 'PositionNormalized': {'X': -0.38323799999999997, 'Y': 0.780588}, 'LabelDirection': 'Up'}]}, {'Index': 15, 'PlayerID': 250020851, 'BibNumber': '12', 'Role': 'Forward', 'Attributes': [], 'TacticalPositions': []}, {'Index': 16, 'PlayerID': 250100009, 'BibNumber': '16', 'Role': 'Defender', 'Attributes': [], 'TacticalPositions': []}, {'Index': 17, 'PlayerID': 250004721, 'BibNumber': '29', 'Role': 'Midfielder', 'Attributes': [], 'TacticalPositions': []}, {'Index': 18, 'PlayerID': 250056993, 'BibNumber': '35', 'Role': 'Midfielder', 'Attributes': [], 'TacticalPositions': []}]"
1,2019283,59856,2603104,"[{'Index': 1, 'PlayerID': 250000898, 'BibNumber': '1', 'Role': 'Goalkeeper', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.9205709999999999, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.86819, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 2, 'PlayerID': 250081180, 'BibNumber': '3', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.44038099999999997, 'Y': 0.751176}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.38323799999999997, 'Y': 0.780588}, 'LabelDirection': 'Up'}]}, {'Index': 3, 'PlayerID': 1905346, 'BibNumber': '5', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.44038099999999997, 'Y': -0.7508819999999999}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.38323799999999997, 'Y': -0.721471}, 'LabelDirection': 'Up'}]}, {'Index': 4, 'PlayerID': 108762, 'BibNumber': '7', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': 0.335294}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': 0.320588}, 'LabelDirection': 'Up'}]}, {'Index': 5, 'PlayerID': 97142, 'BibNumber': '8', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.190667, 'Y': -0.662647}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.266857, 'Y': -0.721471}, 'LabelDirection': 'Up'}]}, {'Index': 6, 'PlayerID': 72563, 'BibNumber': '10', 'Role': 'Midfielder', 'Attributes': ['Captain', 'Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.190667, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.266857, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 7, 'PlayerID': 250060817, 'BibNumber': '11', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.190667, 'Y': 0.670294}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.266857, 'Y': 0.780588}, 'LabelDirection': 'Up'}]}, {'Index': 8, 'PlayerID': 96847, 'BibNumber': '17', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.5070479999999999, 'Y': -0.263824}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.47847599999999996, 'Y': -0.29323499999999997}, 'LabelDirection': 'Up'}]}, {'Index': 9, 'PlayerID': 59688, 'BibNumber': '21', 'Role': 'Forward', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.654476, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.630667, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 10, 'PlayerID': 250067467, 'BibNumber': '23', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.5070479999999999, 'Y': 0.25441199999999997}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.47847599999999996, 'Y': 0.28382399999999997}, 'LabelDirection': 'Up'}]}, {'Index': 11, 'PlayerID': 1905362, 'BibNumber': '34', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': -0.33735299999999996}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': -0.33735299999999996}, 'LabelDirection': 'Up'}]}, {'Index': 12, 'PlayerID': 65689, 'BibNumber': '18', 'Role': 'Goalkeeper', 'Attributes': [], 'TacticalPositions': []}, {'Index': 13, 'PlayerID': 250100539, 'BibNumber': '4', 'Role': 'Defender', 'Attributes': [], 'TacticalPositions': []}, {'Index': 14, 'PlayerID': 250008303, 'BibNumber': '6', 'Role': 'Midfielder', 'Attributes': [], 'TacticalPositions': []}, {'Index': 15, 'PlayerID': 250055908, 'BibNumber': '15', 'Role': 'Midfielder', 'Attributes': [], 'TacticalPositions': []}, {'Index': 16, 'PlayerID': 250000582, 'BibNumber': '26', 'Role': 'Defender', 'Attributes': [], 'TacticalPositions': []}, {'Index': 17, 'PlayerID': 70635, 'BibNumber': '39', 'Role': 'Midfielder', 'Attributes': [], 'TacticalPositions': []}, {'Index': 18, 'PlayerID': 250002480, 'BibNumber': '88', 'Role': 'Forward', 'Attributes': [], 'TacticalPositions': []}]","[{'Index': 1, 'PlayerID': 74617, 'BibNumber': '21', 'Role': 'Goalkeeper', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.9205709999999999, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.86819, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 2, 'PlayerID': 250099064, 'BibNumber': '5', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.5070479999999999, 'Y': 0.25441199999999997}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.47847599999999996, 'Y': 0.28382399999999997}, 'LabelDirection': 'Up'}]}, {'Index': 3, 'PlayerID': 250099065, 'BibNumber': '6', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.44038099999999997, 'Y': 0.751176}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.38323799999999997, 'Y': 0.780588}, 'LabelDirection': 'Up'}]}, {'Index': 4, 'PlayerID': 250017653, 'BibNumber': '12', 'Role': 'Midfielder', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': -0.33735299999999996}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': -0.33735299999999996}, 'LabelDirection': 'Up'}]}, {'Index': 5, 'PlayerID': 98969, 'BibNumber': '18', 'Role': 'Midfielder', 'Attributes': ['Captain', 'Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': 0.335294}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.052761999999999996, 'Y': 0.320588}, 'LabelDirection': 'Up'}]}, {'Index': 6, 'PlayerID': 250099063, 'BibNumber': '22', 'Role': 'Forward', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.654476, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.649714, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 7, 'PlayerID': 250008296, 'BibNumber': '25', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.44038099999999997, 'Y': -0.7508819999999999}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.38323799999999997, 'Y': -0.721471}, 'LabelDirection': 'Up'}]}, {'Index': 8, 'PlayerID': 95343, 'BibNumber': '27', 'Role': 'Defender', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': -0.5070479999999999, 'Y': -0.263824}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': -0.47847599999999996, 'Y': -0.29323499999999997}, 'LabelDirection': 'Up'}]}, {'Index': 9, 'PlayerID': 250052502, 'BibNumber': '84', 'Role': 'Forward', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.190667, 'Y': 0.002941}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.266857, 'Y': 0.004412}, 'LabelDirection': 'Up'}]}, {'Index': 10, 'PlayerID': 250072759, 'BibNumber': '88', 'Role': 'Forward', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.190667, 'Y': 0.670294}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.266857, 'Y': 0.780588}, 'LabelDirection': 'Up'}]}, {'Index': 11, 'PlayerID': 250063668, 'BibNumber': '93', 'Role': 'Forward', 'Attributes': ['Fielded'], 'TacticalPositions': [{'Device': 'TV', 'PositionNormalized': {'X': 0.190667, 'Y': -0.662647}, 'LabelDirection': 'Up'}, {'Device': 'Print', 'PositionNormalized': {'X': 0.266857, 'Y': -0.721471}, 'LabelDirection': 'Up'}]}, {'Index': 12, 'PlayerID': 250029885, 'BibNumber': '1', 'Role': 'Goalkeeper', 'Attributes': [], 'TacticalPositions': []}, {'Index': 13, 'PlayerID': 250052952, 'BibNumber': '8', 'Role': 'Midfielder', 'Attributes': [], 'TacticalPositions': []}, {'Index': 14, 'PlayerID': 250051345, 'BibNumber': '11', 'Role': 'Forward', 'Attributes': [], 'TacticalPositions': []}, {'Index': 15, 'PlayerID': 67607, 'BibNumber': '28', 'Role': 'Forward', 'Attributes': [], 'TacticalPositions': []}, {'Index': 16, 'PlayerID': 250027756, 'BibNumber': '32', 'Role': 'Defender', 'Attributes': [], 'TacticalPositions': []}, {'Index': 17, 'PlayerID': 250051344, 'BibNumber': '77', 'Role': 'Defender', 'Attributes': [], 'TacticalPositions': []}, {'Index': 18, 'PlayerID': 250024195, 'BibNumber': '92', 'Role': 'Forward', 'Attributes': [], 'TacticalPositions': []}]"
