,Match_ID,Team_ID,Goals,Knockout,OnTarget_%,Short_%,Succ_Ratio,Total_FKs,Short_FKs,Passes_Att,Pass_Comp%,Opp_Total_Fouls,Opp_Yellow_Cards,Cards/Fouls,OppTackles_Successful%,Opp_Aggressiveness,Opp_Total_Saves,Opp_Saves/Shots,Opp_Shots_Blocked,Opp_Conceded_Corners
129,2021687,50064,0,1,0.3617021276595745,0.5319148936170213,0.48484848484848486,42.0,0.09523809523809523,2239.0,0.8660116123269317,52.0,5.0,0.09615384615384616,0.32432432432432434,1.0,23.0,0.6764705882352942,13.0,19.0
130,2021688,52714,0,1,0.275,0.5,0.10526315789473684,29.0,0.41379310344827586,2109.0,0.8715030820293979,28.0,5.0,0.17857142857142858,0.35,1.0,15.0,0.6,6.0,8.0
131,2021689,50051,3,1,0.23404255319148937,0.2765957446808511,0.6153846153846154,33.0,0.36363636363636365,2256.0,0.8745567375886525,29.0,3.0,0.10344827586206896,0.5925925925925926,0.0,21.0,0.7,9.0,13.0
132,2021690,52707,2,1,0.2903225806451613,0.2903225806451613,0.2,43.0,0.11627906976744186,1771.0,0.8560135516657256,37.0,8.0,0.24324324324324326,0.26666666666666666,0.0,22.0,0.6470588235294118,10.0,12.0
133,2021691,50080,3,1,0.43478260869565216,0.45652173913043476,0.6666666666666666,26.0,0.23076923076923078,1959.0,0.8734047983665135,33.0,6.0,0.18181818181818182,0.5555555555555556,0.0,10.0,0.45454545454545453,3.0,7.0
134,2021692,50157,1,1,0.1935483870967742,0.5483870967741935,0.1,51.0,0.2549019607843137,2138.0,0.8746492048643593,41.0,10.0,0.24390243902439024,0.37777777777777777,1.0,26.0,0.6341463414634146,12.0,13.0
135,2021693,1652,1,1,0.30303030303030304,0.45454545454545453,0.07692307692307693,51.0,0.11764705882352941,2063.0,0.8691226369365003,42.0,3.0,0.07142857142857142,0.5333333333333333,0.0,20.0,0.6451612903225806,9.0,21.0
136,2021694,52919,1,1,0.39285714285714285,0.32142857142857145,0.08333333333333333,44.0,0.06818181818181818,1441.0,0.7980569049271339,33.0,6.0,0.18181818181818182,0.28125,0.0,16.0,0.5925925925925926,6.0,10.0
137,2021695,52747,1,1,0.425531914893617,0.3617021276595745,0.36,35.0,0.37142857142857144,2519.0,0.9174275506153236,34.0,2.0,0.058823529411764705,0.44642857142857145,1.0,10.0,0.47619047619047616,7.0,9.0
138,2021696,50137,1,1,0.32432432432432434,0.32432432432432434,0.26666666666666666,48.0,0.14583333333333334,1698.0,0.8486454652532391,23.0,4.0,0.21739130434782608,0.47058823529411764,0.0,20.0,0.6451612903225806,9.0,7.0
139,2021697,7889,0,1,0.1111111111111111,0.5925925925925926,0.125,50.0,0.1,1571.0,0.8058561425843411,42.0,4.0,0.09523809523809523,0.36666666666666664,0.0,15.0,0.6,8.0,10.0
140,2021698,52682,1,1,0.275,0.55,0.6521739130434783,42.0,0.4523809523809524,2449.0,0.8868926092282564,38.0,4.0,0.10526315789473684,0.42424242424242425,1.0,18.0,0.6,6.0,13.0
141,2021699,50080,4,1,0.38461538461538464,0.46153846153846156,0.32,45.0,0.13333333333333333,1856.0,0.8426724137931034,37.0,7.0,0.1891891891891892,0.4666666666666667,0.0,11.0,0.44,4.0,6.0
142,2021700,52714,1,1,0.22641509433962265,0.49056603773584906,0.16666666666666666,52.0,0.21153846153846154,2033.0,0.8701426463354648,29.0,3.0,0.10344827586206896,0.48484848484848486,0.0,9.0,0.45,3.0,12.0
143,2021701,50139,0,1,0.37209302325581395,0.3953488372093023,0.36,36.0,0.4166666666666667,2324.0,0.9010327022375215,43.0,6.0,0.13953488372093023,0.18604651162790697,1.0,14.0,0.5384615384615384,4.0,13.0
144,2021702,7889,3,1,0.23333333333333334,0.3,0.7777777777777778,36.0,0.2777777777777778,2852.0,0.9081346423562412,45.0,4.0,0.08888888888888889,0.3103448275862069,0.0,17.0,0.6296296296296297,9.0,14.0
145,2021703,50051,1,1,0.35,0.35,0.0,50.0,0.1,1742.0,0.838691159586682,29.0,4.0,0.13793103448275862,0.4857142857142857,1.0,16.0,0.6153846153846154,11.0,14.0
146,2021704,52919,1,1,0.2903225806451613,0.5806451612903226,0.5,39.0,0.23076923076923078,2302.0,0.865768896611642,20.0,5.0,0.25,0.2631578947368421,0.0,13.0,0.48148148148148145,5.0,5.0
147,2021705,50137,3,1,0.34782608695652173,0.43478260869565216,0.25,57.0,0.2982456140350877,2516.0,0.8930842607313195,27.0,4.0,0.14814814814814814,0.5,0.0,13.0,0.6842105263157895,6.0,14.0
148,2021706,50037,0,1,0.2835820895522388,0.44776119402985076,0.5,43.0,0.32558139534883723,2143.0,0.8777414839010733,47.0,8.0,0.1702127659574468,0.36363636363636365,0.0,20.0,0.5882352941176471,9.0,11.0
149,2021707,7889,5,1,0.3235294117647059,0.5294117647058824,0.5555555555555556,37.0,0.2702702702702703,1562.0,0.8290653008962868,27.0,2.0,0.07407407407407407,0.46153846153846156,0.0,12.0,0.4444444444444444,9.0,17.0
150,2021708,50037,1,1,0.2727272727272727,0.45454545454545453,0.48,46.0,0.2608695652173913,2014.0,0.8773584905660378,38.0,7.0,0.18421052631578946,0.41379310344827586,0.0,15.0,0.5172413793103449,8.0,10.0
151,2021709,50051,2,1,0.325,0.4,0.15789473684210525,47.0,0.10638297872340426,1804.0,0.8348115299334812,36.0,7.0,0.19444444444444445,0.47058823529411764,1.0,16.0,0.5714285714285714,10.0,15.0
152,2021710,50137,4,1,0.38095238095238093,0.47619047619047616,0.3333333333333333,41.0,0.17073170731707318,1823.0,0.829950630828305,41.0,6.0,0.14634146341463414,0.5135135135135135,0.0,18.0,0.6,8.0,19.0
153,2021711,50051,3,1,0.375,0.4166666666666667,0.4444444444444444,37.0,0.10810810810810811,1429.0,0.7886634009797061,38.0,6.0,0.15789473684210525,0.30303030303030304,1.0,20.0,0.6060606060606061,11.0,18.0
154,2025101,50124,2,0,,,,,,,,,,,,,,,,
155,2025102,50023,0,0,,,,,,,,,,,,,,,,
156,2025103,1652,2,0,,,,,,,,,,,,,,,,
157,2025104,50138,1,0,,,,,,,,47.0,8.0,0.1702127659574468,0.4482758620689655,0.0,30.0,0.7317073170731707,12.0,18.0
158,2025105,50136,1,0,,,,,,,,,,,,,,,,
159,2025106,50069,2,0,,,,,,,,44.0,9.0,0.20454545454545456,0.3333333333333333,1.0,39.0,0.6,14.0,25.0
160,2025107,50064,4,0,0.19444444444444445,0.5277777777777778,0.4166666666666667,44.0,0.11363636363636363,1541.0,0.836469824789098,,,,,,,,,
161,2025108,57388,2,0,0.3333333333333333,0.3333333333333333,0.2777777777777778,55.0,0.07272727272727272,1414.0,0.826025459688826,39.0,5.0,0.1282051282051282,0.3333333333333333,1.0,19.0,0.6129032258064516,11.0,12.0
162,2025109,50037,2,0,0.21739130434782608,0.4782608695652174,0.4166666666666667,36.0,0.08333333333333333,1501.0,0.8167888074616922,,,,,,,,,
163,2025110,50147,1,0,0.37777777777777777,0.3111111111111111,0.2222222222222222,46.0,0.21739130434782608,1831.0,0.8525395958492626,,,,,,,,,
164,2025111,5312,2,0,0.25,0.5,0.14285714285714285,36.0,0.19444444444444445,1393.0,0.8277099784637473,,,,,,,,,
165,2025112,52919,6,0,,,,,,,,,,,,,,,,
166,2025113,54266,1,0,,,,,,,,,,,,,,,,
167,2025114,64388,0,0,,,,,,,,34.0,6.0,0.17647058823529413,0.3888888888888889,0.0,27.0,0.5625,9.0,29.0
168,2025115,50139,1,0,,,,,,,,,,,,,,,,
169,2025116,52268,3,0,0.2564102564102564,0.358974358974359,0.4117647058823529,47.0,0.1276595744680851,1512.0,0.8406084656084656,47.0,11.0,0.23404255319148937,0.3142857142857143,1.0,27.0,0.6428571428571429,15.0,19.0
170,2025117,50129,0,0,0.37777777777777777,0.3111111111111111,0.2222222222222222,46.0,0.21739130434782608,1831.0,0.8525395958492626,35.0,4.0,0.11428571428571428,0.55,0.0,22.0,0.5641025641025641,11.0,27.0
171,2025118,50037,5,0,0.2777777777777778,0.4444444444444444,0.36363636363636365,53.0,0.11320754716981132,1497.0,0.8316633266533067,27.0,5.0,0.18518518518518517,0.5517241379310345,0.0,18.0,0.5294117647058824,7.0,8.0
172,2025119,2600431,2,0,0.24390243902439024,0.36585365853658536,0.5,50.0,0.22,1829.0,0.8671405139420448,37.0,3.0,0.08108108108108109,0.47619047619047616,0.0,21.0,0.6,11.0,15.0
173,2025120,5312,2,0,0.23214285714285715,0.44642857142857145,0.8,35.0,0.08571428571428572,2214.0,0.8943089430894309,28.0,4.0,0.14285714285714285,0.7692307692307693,0.0,29.0,0.4915254237288136,11.0,15.0
174,2025121,50137,0,0,0.22857142857142856,0.42857142857142855,0.6764705882352942,31.0,0.25806451612903225,2459.0,0.9109394062627084,22.0,3.0,0.13636363636363635,0.4,0.0,29.0,0.6170212765957447,15.0,27.0
175,2025122,54266,1,0,0.17391304347826086,0.391304347826087,0.375,49.0,0.12244897959183673,1308.0,0.8409785932721713,41.0,11.0,0.2926829268292683,0.4666666666666667,1.0,23.0,0.46,7.0,16.0
176,2025123,52682,1,0,0.2564102564102564,0.358974358974359,0.4117647058823529,47.0,0.1276595744680851,1512.0,0.8406084656084656,39.0,3.0,0.07692307692307693,0.3793103448275862,0.0,19.0,0.5277777777777778,10.0,16.0
177,2025124,50139,1,0,0.18604651162790697,0.3488372093023256,0.6666666666666666,54.0,0.2037037037037037,1736.0,0.8467741935483871,32.0,5.0,0.1875,0.6071428571428571,0.0,26.0,0.6341463414634146,16.0,14.0
178,2025125,52758,0,0,0.2,0.4666666666666667,0.5454545454545454,32.0,0.1875,1653.0,0.8360556563823351,22.0,4.0,0.18181818181818182,0.5,0.0,19.0,0.5757575757575758,10.0,10.0
179,2025126,50124,2,0,0.23076923076923078,0.3076923076923077,0.0,47.0,0.1276595744680851,1520.0,0.8144736842105263,33.0,9.0,0.2727272727272727,0.47058823529411764,0.0,7.0,0.35,6.0,12.0
180,2025127,50062,1,0,0.3617021276595745,0.3617021276595745,0.8888888888888888,60.0,0.25,2465.0,0.922920892494929,34.0,5.0,0.14705882352941177,0.42857142857142855,0.0,36.0,0.5901639344262295,18.0,20.0
181,2025128,1652,1,0,0.24444444444444444,0.37777777777777777,0.6470588235294118,47.0,0.2127659574468085,1638.0,0.8675213675213675,48.0,9.0,0.20833333333333334,0.48,0.0,16.0,0.5,10.0,10.0
182,2025129,52747,2,0,0.3333333333333333,0.3333333333333333,0.7777777777777778,52.0,0.19230769230769232,1995.0,0.8646616541353384,31.0,3.0,0.0967741935483871,0.5405405405405406,1.0,15.0,0.5,5.0,15.0
183,2025130,50136,3,0,0.38461538461538464,0.15384615384615385,0.2222222222222222,44.0,0.11363636363636363,1183.0,0.7726120033812341,40.0,10.0,0.25,0.40425531914893614,1.0,16.0,0.64,8.0,15.0
184,2025131,53065,2,0,0.3333333333333333,0.3333333333333333,0.2777777777777778,55.0,0.07272727272727272,1414.0,0.826025459688826,45.0,10.0,0.24444444444444444,0.4166666666666667,1.0,19.0,0.5588235294117647,8.0,13.0
185,2025132,50064,3,0,0.2564102564102564,0.46153846153846156,0.47058823529411764,43.0,0.18604651162790697,1393.0,0.7896625987078248,50.0,7.0,0.14,0.35714285714285715,0.0,17.0,0.5483870967741935,9.0,15.0
186,2025133,50043,0,0,0.2631578947368421,0.42105263157894735,0.5,23.0,0.21739130434782608,1840.0,0.871195652173913,33.0,5.0,0.15151515151515152,0.6190476190476191,0.0,18.0,0.5,6.0,14.0
187,2025134,50023,0,0,0.18181818181818182,0.45454545454545453,0.7272727272727273,35.0,0.22857142857142856,2250.0,0.8728888888888889,32.0,4.0,0.125,0.3333333333333333,0.0,13.0,0.4642857142857143,4.0,7.0
188,2025135,50080,1,0,0.30357142857142855,0.5714285714285714,0.56,44.0,0.25,2059.0,0.8640116561437591,30.0,4.0,0.13333333333333333,0.631578947368421,0.0,15.0,0.5555555555555556,8.0,9.0
189,2025136,50138,1,0,0.21428571428571427,0.4642857142857143,0.5833333333333334,45.0,0.044444444444444446,1156.0,0.7915224913494809,46.0,8.0,0.17391304347826086,0.3333333333333333,0.0,37.0,0.6379310344827587,17.0,24.0
190,2025137,7889,1,0,0.21739130434782608,0.2608695652173913,0.4,38.0,0.2631578947368421,1962.0,0.8843017329255861,28.0,2.0,0.07142857142857142,0.4,0.0,11.0,0.4230769230769231,6.0,11.0
191,2025138,50069,1,0,0.36,0.44,0.6956521739130435,48.0,0.4166666666666667,2262.0,0.8850574712643678,44.0,8.0,0.18181818181818182,0.35555555555555557,1.0,37.0,0.5522388059701493,16.0,26.0
192,2025139,50067,2,0,0.29411764705882354,0.3235294117647059,0.3333333333333333,55.0,0.2545454545454545,1732.0,0.8579676674364896,47.0,10.0,0.2127659574468085,0.38461538461538464,0.0,26.0,0.6046511627906976,13.0,14.0
193,2025140,57388,1,0,0.1794871794871795,0.48717948717948717,0.5625,48.0,0.125,1475.0,0.8427118644067797,40.0,5.0,0.125,0.42857142857142855,0.0,15.0,0.5,10.0,10.0
194,2025141,50143,3,0,0.2916666666666667,0.6041666666666666,0.3,42.0,0.16666666666666666,2163.0,0.8562182154415164,51.0,9.0,0.17647058823529413,0.45714285714285713,1.0,21.0,0.5384615384615384,8.0,13.0
195,2025142,50147,1,0,0.23809523809523808,0.47619047619047616,0.6,36.0,0.1111111111111111,1570.0,0.8356687898089172,47.0,11.0,0.2553191489361702,0.25,0.0,26.0,0.6842105263157895,11.0,13.0
196,2025143,52707,1,0,0.30357142857142855,0.5357142857142857,0.5454545454545454,54.0,0.14814814814814814,1770.0,0.848587570621469,26.0,1.0,0.038461538461538464,0.45454545454545453,0.0,28.0,0.56,17.0,12.0
197,2025144,52919,2,0,0.2857142857142857,0.4523809523809524,0.07142857142857142,35.0,0.17142857142857143,1591.0,0.830923947203017,46.0,5.0,0.10869565217391304,0.3684210526315789,0.0,13.0,0.5,9.0,8.0
198,2025145,50051,0,0,0.3548387096774194,0.3225806451612903,0.6111111111111112,33.0,0.09090909090909091,1489.0,0.8482202820685023,29.0,4.0,0.13793103448275862,0.5555555555555556,0.0,15.0,0.5357142857142857,9.0,10.0
199,2025146,64388,2,0,0.4489795918367347,0.42857142857142855,0.3157894736842105,40.0,0.2,1968.0,0.8755081300813008,28.0,2.0,0.07142857142857142,0.5909090909090909,0.0,22.0,0.5116279069767442,8.0,37.0
200,2025147,50031,2,0,0.22727272727272727,0.38636363636363635,0.3333333333333333,50.0,0.24,2068.0,0.8916827852998066,58.0,10.0,0.20689655172413793,0.38461538461538464,0.0,15.0,0.5555555555555556,7.0,6.0
201,2025148,52268,2,0,0.2647058823529412,0.5294117647058824,0.125,46.0,0.21739130434782608,1576.0,0.8388324873096447,47.0,11.0,0.23404255319148937,0.3125,1.0,25.0,0.5681818181818182,15.0,22.0
202,2019330,52280,3,0,0.35,0.3,0.0,56.0,0.2857142857142857,1826.0,0.8209200438116101,28.0,3.0,0.14285714285714285,0.5517241379310345,1.0,17.0,0.5666666666666667,7.0,19.0
203,2019331,52747,2,0,0.27586206896551724,0.41379310344827586,0.0,45.0,0.2,1639.0,0.8090298962782184,38.0,6.0,0.18421052631578946,0.4074074074074074,0.0,14.0,0.5185185185185185,8.0,12.0
204,2019332,50136,1,0,0.27586206896551724,0.3448275862068966,0.375,54.0,0.16666666666666666,1510.0,0.7907284768211921,35.0,3.0,0.08571428571428572,0.4117647058823529,0.0,8.0,0.4444444444444444,6.0,9.0
205,2019333,52723,0,0,0.32142857142857145,0.35714285714285715,0.14285714285714285,46.0,0.17391304347826086,1653.0,0.8106473079249849,46.0,7.0,0.17391304347826086,0.6,0.0,26.0,0.7428571428571429,18.0,17.0
206,2019334,50050,1,0,0.23809523809523808,0.23809523809523808,0.6153846153846154,33.0,0.2727272727272727,1650.0,0.8315151515151515,20.0,2.0,0.1,0.391304347826087,0.0,22.0,0.5945945945945946,10.0,23.0
207,2019335,50080,1,0,0.391304347826087,0.34782608695652173,0.42105263157894735,42.0,0.3333333333333333,1865.0,0.8219839142091153,33.0,7.0,0.24242424242424243,0.3157894736842105,0.0,11.0,0.5238095238095238,4.0,8.0
208,2019336,64500,1,0,0.25,0.45454545454545453,0.15384615384615385,34.0,0.20588235294117646,2020.0,0.8118811881188119,38.0,3.0,0.07894736842105263,0.3333333333333333,0.0,18.0,0.5142857142857142,8.0,16.0
209,2019337,50037,2,0,0.36,0.44,0.2,36.0,0.1388888888888889,1646.0,0.7551640340218712,37.0,5.0,0.13513513513513514,0.2727272727272727,0.0,16.0,0.6153846153846154,7.0,6.0
210,2019338,54266,0,0,0.20833333333333334,0.4583333333333333,0.2857142857142857,49.0,0.20408163265306123,1685.0,0.8106824925816024,30.0,2.0,0.06666666666666667,0.37735849056603776,1.0,32.0,0.6274509803921569,19.0,20.0
211,2019339,50109,1,0,0.15,0.375,0.2916666666666667,32.0,0.15625,2166.0,0.8185595567867036,35.0,6.0,0.17142857142857143,0.6363636363636364,1.0,9.0,0.5625,5.0,16.0
212,2019340,50149,0,0,0.3877551020408163,0.46938775510204084,0.35294117647058826,40.0,0.2,2142.0,0.8543417366946778,34.0,7.0,0.20588235294117646,0.4074074074074074,0.0,11.0,0.4074074074074074,7.0,12.0
213,2019341,50051,3,0,0.25,0.20833333333333334,0.2857142857142857,41.0,0.2926829268292683,1410.0,0.7794326241134751,30.0,3.0,0.1,0.4074074074074074,0.0,23.0,0.6388888888888888,7.0,11.0
214,2019342,53577,0,0,0.42857142857142855,0.5357142857142857,0.0,37.0,0.1891891891891892,1865.0,0.8198391420911528,42.0,6.0,0.14285714285714285,0.38461538461538464,0.0,17.0,0.53125,7.0,18.0
215,2019343,50043,0,0,0.28205128205128205,0.38461538461538464,0.55,54.0,0.2037037037037037,1995.0,0.825062656641604,35.0,9.0,0.2571428571428571,0.4642857142857143,0.0,28.0,0.717948717948718,11.0,19.0
216,2019344,50164,0,0,0.3225806451612903,0.41935483870967744,0.0,58.0,0.2413793103448276,2063.0,0.840523509452254,33.0,5.0,0.15151515151515152,0.38235294117647056,1.0,22.0,0.5238095238095238,9.0,18.0
217,2019345,5312,1,0,0.24390243902439024,0.34146341463414637,0.07142857142857142,52.0,0.1346153846153846,2194.0,0.8596171376481313,48.0,9.0,0.1875,0.35714285714285715,0.0,27.0,0.6136363636363636,15.0,13.0
218,2019346,50109,1,0,0.2857142857142857,0.23809523809523808,0.09090909090909091,38.0,0.07894736842105263,1359.0,0.7748344370860927,35.0,6.0,0.17142857142857143,0.6363636363636364,1.0,9.0,0.5625,5.0,16.0
219,2019347,1652,1,0,0.20833333333333334,0.4583333333333333,0.2857142857142857,49.0,0.20408163265306123,1685.0,0.8106824925816024,37.0,3.0,0.08108108108108109,0.4074074074074074,0.0,15.0,0.5172413793103449,7.0,9.0
220,2019348,50051,2,0,0.3333333333333333,0.43333333333333335,0.25,52.0,0.34615384615384615,1716.0,0.7937062937062938,30.0,3.0,0.1,0.4074074074074074,0.0,23.0,0.6388888888888888,7.0,11.0
221,2019349,50146,4,0,0.3877551020408163,0.46938775510204084,0.35294117647058826,40.0,0.2,2142.0,0.8543417366946778,36.0,8.0,0.2222222222222222,0.5384615384615384,0.0,41.0,0.6612903225806451,22.0,24.0
222,2019350,50043,1,0,0.3333333333333333,0.42857142857142855,0.2222222222222222,32.0,0.09375,1294.0,0.80370942812983,35.0,9.0,0.2571428571428571,0.4642857142857143,0.0,28.0,0.717948717948718,11.0,19.0
223,2019351,50064,0,0,0.42857142857142855,0.5357142857142857,0.0,37.0,0.1891891891891892,1865.0,0.8198391420911528,30.0,5.0,0.16666666666666666,0.15384615384615385,0.0,12.0,0.75,5.0,8.0
224,2019352,5312,1,0,0.08695652173913043,0.34782608695652173,0.3333333333333333,41.0,0.17073170731707318,1221.0,0.7493857493857494,48.0,9.0,0.1875,0.35714285714285715,0.0,27.0,0.6136363636363636,15.0,13.0
225,2019353,50139,3,0,0.3225806451612903,0.41935483870967744,0.0,58.0,0.2413793103448276,2063.0,0.840523509452254,36.0,3.0,0.1111111111111111,0.5454545454545454,0.0,10.0,0.5,5.0,12.0
226,2019354,52747,2,0,0.3333333333333333,0.6410256410256411,0.14285714285714285,36.0,0.3333333333333333,2030.0,0.8694581280788177,38.0,6.0,0.18421052631578946,0.4074074074074074,0.0,14.0,0.5185185185185185,8.0,12.0
227,2019355,59856,0,0,0.35,0.3,0.0,56.0,0.2857142857142857,1826.0,0.8209200438116101,56.0,5.0,0.08928571428571429,0.4666666666666667,0.0,17.0,0.5862068965517241,8.0,11.0
228,2019356,52723,0,0,0.2631578947368421,0.4473684210526316,0.27586206896551724,52.0,0.2692307692307692,2099.0,0.8489757027155789,46.0,7.0,0.17391304347826086,0.6,0.0,26.0,0.7428571428571429,18.0,17.0
229,2019357,50147,3,0,0.27586206896551724,0.3448275862068966,0.375,54.0,0.16666666666666666,1510.0,0.7907284768211921,51.0,7.0,0.13725490196078433,0.3333333333333333,0.0,20.0,0.5405405405405406,7.0,20.0
230,2019358,50080,2,0,0.21052631578947367,0.631578947368421,0.0,32.0,0.09375,1638.0,0.7991452991452992,33.0,7.0,0.24242424242424243,0.3157894736842105,0.0,11.0,0.5238095238095238,4.0,8.0
231,2019359,52919,1,0,0.23809523809523808,0.23809523809523808,0.6153846153846154,33.0,0.2727272727272727,1650.0,0.8315151515151515,33.0,4.0,0.15151515151515152,0.4838709677419355,0.0,13.0,0.7647058823529411,6.0,13.0
232,2019360,50037,2,0,0.5,0.5714285714285714,0.0,33.0,0.18181818181818182,1387.0,0.7144917087238645,37.0,5.0,0.13513513513513514,0.2727272727272727,0.0,16.0,0.6153846153846154,7.0,6.0
233,2019361,50062,0,0,0.25,0.45454545454545453,0.15384615384615385,34.0,0.20588235294117646,2020.0,0.8118811881188119,23.0,4.0,0.17391304347826086,0.2857142857142857,0.0,23.0,0.5348837209302325,10.0,14.0
234,2019362,2603104,2,0,0.3333333333333333,0.2564102564102564,0.23529411764705882,43.0,0.3953488372093023,2505.0,0.8806387225548902,24.0,4.0,0.16666666666666666,0.32,0.0,20.0,0.5714285714285714,9.0,15.0
235,2019363,52280,4,0,0.2,0.32,0.0,43.0,0.16279069767441862,1387.0,0.8067772170151406,39.0,3.0,0.07692307692307693,0.5185185185185185,1.0,13.0,0.5652173913043478,5.0,12.0
236,2019364,50157,0,0,0.3055555555555556,0.3333333333333333,0.10526315789473684,54.0,0.2037037037037037,1605.0,0.7757009345794392,42.0,7.0,0.16666666666666666,0.39285714285714285,0.0,22.0,0.55,8.0,29.0
237,2019365,50136,2,0,0.23333333333333334,0.4,0.0,46.0,0.1956521739130435,1671.0,0.8037103530819868,38.0,3.0,0.07894736842105263,0.3888888888888889,0.0,8.0,0.5,6.0,4.0
238,2019366,52757,0,0,0.4583333333333333,0.4583333333333333,0.3333333333333333,45.0,0.3111111111111111,2021.0,0.8525482434438397,25.0,3.0,0.16,0.5384615384615384,0.0,16.0,0.5925925925925926,8.0,10.0
239,2019367,50050,1,0,0.3157894736842105,0.3157894736842105,0.5,45.0,0.24444444444444444,1607.0,0.8008711885500933,28.0,2.0,0.07142857142857142,0.46153846153846156,0.0,25.0,0.5434782608695652,11.0,23.0
240,2019368,50124,0,0,0.35714285714285715,0.44642857142857145,0.3684210526315789,33.0,0.30303030303030304,2654.0,0.8620949510173324,27.0,6.0,0.2222222222222222,0.5333333333333333,0.0,13.0,0.6190476190476191,3.0,7.0
241,2019369,64500,0,0,0.375,0.375,0.0,34.0,0.11764705882352941,1384.0,0.7182080924855492,37.0,7.0,0.1891891891891892,0.24,0.0,32.0,0.6153846153846154,19.0,19.0
242,2019370,50023,0,0,0.2571428571428571,0.4,0.23529411764705882,46.0,0.17391304347826086,1501.0,0.7634910059960026,34.0,4.0,0.11764705882352941,0.6785714285714286,0.0,11.0,0.5,4.0,15.0
243,2019371,54266,1,0,0.11428571428571428,0.2571428571428571,0.23529411764705882,39.0,0.1794871794871795,2105.0,0.8190023752969121,32.0,3.0,0.09375,0.4406779661016949,1.0,31.0,0.5961538461538461,21.0,22.0
244,2019372,52758,2,0,0.2833333333333333,0.43333333333333335,0.2727272727272727,39.0,0.20512820512820512,2053.0,0.8611787627861666,34.0,8.0,0.23529411764705882,0.5161290322580645,1.0,12.0,0.41379310344827586,4.0,10.0
245,2019373,50149,0,0,0.20833333333333334,0.2916666666666667,0.375,44.0,0.36363636363636365,1610.0,0.8291925465838509,38.0,7.0,0.18421052631578946,0.3448275862068966,1.0,9.0,0.391304347826087,4.0,10.0
246,2019374,52709,2,0,0.43478260869565216,0.34782608695652173,0.0,43.0,0.18604651162790697,1541.0,0.7741726151849448,26.0,2.0,0.07692307692307693,0.5294117647058824,0.0,18.0,0.72,13.0,8.0
247,2019375,53577,0,0,0.30612244897959184,0.42857142857142855,0.5,60.0,0.21666666666666667,1837.0,0.809471965160588,49.0,8.0,0.16326530612244897,0.4166666666666667,0.0,22.0,0.5365853658536586,12.0,17.0
248,2019376,52714,0,0,0.2564102564102564,0.48717948717948717,0.1,41.0,0.2926829268292683,1545.0,0.7695792880258899,34.0,4.0,0.11764705882352941,0.3333333333333333,0.0,11.0,0.4782608695652174,6.0,9.0
249,2019377,50164,0,0,0.20588235294117646,0.29411764705882354,0.08333333333333333,51.0,0.19607843137254902,2269.0,0.8633759365359189,38.0,6.0,0.18421052631578946,0.2894736842105263,1.0,29.0,0.5918367346938775,15.0,21.0
250,2019613,50023,3,1,0.4,0.23333333333333334,0.5,50.0,0.22,1804.0,0.8292682926829268,33.0,5.0,0.15151515151515152,0.7307692307692307,0.0,10.0,0.5263157894736842,4.0,15.0
251,2019614,50136,1,1,0.2542372881355932,0.423728813559322,0.2916666666666667,40.0,0.15,2278.0,0.8652326602282704,49.0,3.0,0.061224489795918366,0.3333333333333333,0.0,7.0,0.3888888888888889,6.0,6.0
252,2019615,50080,0,1,0.28205128205128205,0.3333333333333333,0.21052631578947367,49.0,0.3877551020408163,2382.0,0.8602015113350125,43.0,9.0,0.23255813953488372,0.3333333333333333,0.0,16.0,0.5925925925925926,7.0,10.0
253,2019616,53577,1,1,0.2857142857142857,0.2857142857142857,0.25,48.0,0.3125,2273.0,0.8473383194016718,30.0,6.0,0.2,0.5714285714285714,0.0,21.0,0.5833333333333334,13.0,18.0
254,2019617,52758,0,1,0.1891891891891892,0.3783783783783784,0.0,54.0,0.12962962962962962,1637.0,0.7843616371411118,29.0,5.0,0.1724137931034483,0.4722222222222222,1.0,12.0,0.46153846153846156,3.0,5.0
255,2019618,52280,1,1,0.375,0.40625,0.25,28.0,0.32142857142857145,2656.0,0.8648343373493976,46.0,5.0,0.10869565217391304,0.5384615384615384,1.0,16.0,0.5333333333333333,10.0,11.0
256,2019619,50139,2,1,0.3018867924528302,0.49056603773584906,0.5652173913043478,50.0,0.2,1832.0,0.7669213973799127,39.0,11.0,0.3076923076923077,0.45161290322580644,0.0,14.0,0.4827586206896552,8.0,19.0
257,2019620,50124,4,1,0.30303030303030304,0.5151515151515151,0.21428571428571427,50.0,0.18,1497.0,0.7441549766199065,20.0,5.0,0.25,0.3,0.0,9.0,0.75,1.0,3.0
258,2019621,52747,1,1,0.2916666666666667,0.5416666666666666,0.23529411764705882,46.0,0.2826086956521739,2605.0,0.8967370441458733,27.0,5.0,0.18518518518518517,0.5,0.0,6.0,0.4,5.0,9.0
259,2019622,52714,0,1,0.2962962962962963,0.37037037037037035,0.5,24.0,0.16666666666666666,1495.0,0.7678929765886288,35.0,7.0,0.22857142857142856,0.47058823529411764,1.0,18.0,0.5,10.0,13.0
260,2019623,52919,1,1,0.29545454545454547,0.45454545454545453,0.1875,56.0,0.14285714285714285,1813.0,0.7909542195256482,34.0,5.0,0.17647058823529413,0.5555555555555556,0.0,22.0,0.6666666666666666,11.0,15.0
